workerid,percentage_blue,rating,color,modal,Answer.misread_instructions,Answer.time_in_minutes,Answer.condition
11,0,0,blue,might,0,5.7502,might
11,10,0,blue,might,0,5.7502,might
11,25,0,blue,might,0,5.7502,might
11,40,0,blue,might,0,5.7502,might
11,50,3,blue,might,0,5.7502,might
11,60,3,blue,might,0,5.7502,might
11,75,3,blue,might,0,5.7502,might
11,90,1,blue,might,0,5.7502,might
11,100,0,blue,might,0,5.7502,might
11,0,0,orange,might,0,5.7502,might
11,10,0,orange,might,0,5.7502,might
11,25,2,orange,might,0,5.7502,might
11,40,4,orange,might,0,5.7502,might
11,50,4,orange,might,0,5.7502,might
11,60,0,orange,might,0,5.7502,might
11,75,0,orange,might,0,5.7502,might
11,90,0,orange,might,0,5.7502,might
11,100,0,orange,might,0,5.7502,might
12,0,0,blue,might,0,7.419883333333333,might
12,10,0,blue,might,0,7.419883333333333,might
12,25,0,blue,might,0,7.419883333333333,might
12,40,0,blue,might,0,7.419883333333333,might
12,50,1,blue,might,0,7.419883333333333,might
12,60,3,blue,might,0,7.419883333333333,might
12,75,4,blue,might,0,7.419883333333333,might
12,90,2,blue,might,0,7.419883333333333,might
12,100,0,blue,might,0,7.419883333333333,might
12,0,0,blue,bare,0,7.419883333333333,might
12,10,0,blue,bare,0,7.419883333333333,might
12,25,0,blue,bare,0,7.419883333333333,might
12,40,0,blue,bare,0,7.419883333333333,might
12,50,0,blue,bare,0,7.419883333333333,might
12,60,0,blue,bare,0,7.419883333333333,might
12,75,0,blue,bare,0,7.419883333333333,might
12,90,0,blue,bare,0,7.419883333333333,might
12,100,10,blue,bare,0,7.419883333333333,might
12,0,0,blue,probably,0,7.419883333333333,might
12,10,0,blue,probably,0,7.419883333333333,might
12,25,0,blue,probably,0,7.419883333333333,might
12,40,0,blue,probably,0,7.419883333333333,might
12,50,0,blue,probably,0,7.419883333333333,might
12,60,0,blue,probably,0,7.419883333333333,might
12,75,2,blue,probably,0,7.419883333333333,might
12,90,4,blue,probably,0,7.419883333333333,might
12,100,4,blue,probably,0,7.419883333333333,might
12,0,0,orange,might,0,7.419883333333333,might
12,10,3,orange,might,0,7.419883333333333,might
12,25,5,orange,might,0,7.419883333333333,might
12,40,2,orange,might,0,7.419883333333333,might
12,50,0,orange,might,0,7.419883333333333,might
12,60,0,orange,might,0,7.419883333333333,might
12,75,0,orange,might,0,7.419883333333333,might
12,90,0,orange,might,0,7.419883333333333,might
12,100,0,orange,might,0,7.419883333333333,might
12,0,10,orange,bare,0,7.419883333333333,might
12,10,0,orange,bare,0,7.419883333333333,might
12,25,0,orange,bare,0,7.419883333333333,might
12,40,0,orange,bare,0,7.419883333333333,might
12,50,0,orange,bare,0,7.419883333333333,might
12,60,0,orange,bare,0,7.419883333333333,might
12,75,0,orange,bare,0,7.419883333333333,might
12,90,0,orange,bare,0,7.419883333333333,might
12,100,0,orange,bare,0,7.419883333333333,might
12,0,0,orange,probably,0,7.419883333333333,might
12,10,5,orange,probably,0,7.419883333333333,might
12,25,5,orange,probably,0,7.419883333333333,might
12,40,0,orange,probably,0,7.419883333333333,might
12,50,0,orange,probably,0,7.419883333333333,might
12,60,0,orange,probably,0,7.419883333333333,might
12,75,0,orange,probably,0,7.419883333333333,might
12,90,0,orange,probably,0,7.419883333333333,might
12,100,0,orange,probably,0,7.419883333333333,might
13,0,0,blue,might,0,7.664166666666667,might
13,10,0,blue,might,0,7.664166666666667,might
13,25,0,blue,might,0,7.664166666666667,might
13,40,1,blue,might,0,7.664166666666667,might
13,50,6,blue,might,0,7.664166666666667,might
13,60,3,blue,might,0,7.664166666666667,might
13,75,0,blue,might,0,7.664166666666667,might
13,90,0,blue,might,0,7.664166666666667,might
13,100,0,blue,might,0,7.664166666666667,might
13,0,0,orange,probably,0,7.664166666666667,might
13,10,3,orange,probably,0,7.664166666666667,might
13,25,4,orange,probably,0,7.664166666666667,might
13,40,3,orange,probably,0,7.664166666666667,might
13,50,0,orange,probably,0,7.664166666666667,might
13,60,0,orange,probably,0,7.664166666666667,might
13,75,0,orange,probably,0,7.664166666666667,might
13,90,0,orange,probably,0,7.664166666666667,might
13,100,0,orange,probably,0,7.664166666666667,might
13,0,0,blue,bare,0,7.664166666666667,might
13,10,0,blue,bare,0,7.664166666666667,might
13,25,0,blue,bare,0,7.664166666666667,might
13,40,0,blue,bare,0,7.664166666666667,might
13,50,0,blue,bare,0,7.664166666666667,might
13,60,0,blue,bare,0,7.664166666666667,might
13,75,0,blue,bare,0,7.664166666666667,might
13,90,0,blue,bare,0,7.664166666666667,might
13,100,10,blue,bare,0,7.664166666666667,might
13,0,10,orange,bare,0,7.664166666666667,might
13,10,0,orange,bare,0,7.664166666666667,might
13,25,0,orange,bare,0,7.664166666666667,might
13,40,0,orange,bare,0,7.664166666666667,might
13,50,0,orange,bare,0,7.664166666666667,might
13,60,0,orange,bare,0,7.664166666666667,might
13,75,0,orange,bare,0,7.664166666666667,might
13,90,0,orange,bare,0,7.664166666666667,might
13,100,0,orange,bare,0,7.664166666666667,might
13,0,0,blue,probably,0,7.664166666666667,might
13,10,0,blue,probably,0,7.664166666666667,might
13,25,0,blue,probably,0,7.664166666666667,might
13,40,0,blue,probably,0,7.664166666666667,might
13,50,0,blue,probably,0,7.664166666666667,might
13,60,2,blue,probably,0,7.664166666666667,might
13,75,2,blue,probably,0,7.664166666666667,might
13,90,6,blue,probably,0,7.664166666666667,might
13,100,0,blue,probably,0,7.664166666666667,might
13,0,0,orange,might,0,7.664166666666667,might
13,10,0,orange,might,0,7.664166666666667,might
13,25,0,orange,might,0,7.664166666666667,might
13,40,3,orange,might,0,7.664166666666667,might
13,50,4,orange,might,0,7.664166666666667,might
13,60,3,orange,might,0,7.664166666666667,might
13,75,0,orange,might,0,7.664166666666667,might
13,90,0,orange,might,0,7.664166666666667,might
13,100,0,orange,might,0,7.664166666666667,might
14,0,0,orange,might,0,3.9811666666666667,might
14,10,0,orange,might,0,3.9811666666666667,might
14,25,0,orange,might,0,3.9811666666666667,might
14,40,3,orange,might,0,3.9811666666666667,might
14,50,3,orange,might,0,3.9811666666666667,might
14,60,4,orange,might,0,3.9811666666666667,might
14,75,0,orange,might,0,3.9811666666666667,might
14,90,0,orange,might,0,3.9811666666666667,might
14,100,0,orange,might,0,3.9811666666666667,might
14,0,0,blue,probably,0,3.9811666666666667,might
14,10,0,blue,probably,0,3.9811666666666667,might
14,25,0,blue,probably,0,3.9811666666666667,might
14,40,0,blue,probably,0,3.9811666666666667,might
14,50,0,blue,probably,0,3.9811666666666667,might
14,60,0,blue,probably,0,3.9811666666666667,might
14,75,0,blue,probably,0,3.9811666666666667,might
14,90,10,blue,probably,0,3.9811666666666667,might
14,100,0,blue,probably,0,3.9811666666666667,might
14,0,10,orange,bare,0,3.9811666666666667,might
14,10,0,orange,bare,0,3.9811666666666667,might
14,25,0,orange,bare,0,3.9811666666666667,might
14,40,0,orange,bare,0,3.9811666666666667,might
14,50,0,orange,bare,0,3.9811666666666667,might
14,60,0,orange,bare,0,3.9811666666666667,might
14,75,0,orange,bare,0,3.9811666666666667,might
14,90,0,orange,bare,0,3.9811666666666667,might
14,100,0,orange,bare,0,3.9811666666666667,might
14,0,0,blue,bare,0,3.9811666666666667,might
14,10,0,blue,bare,0,3.9811666666666667,might
14,25,0,blue,bare,0,3.9811666666666667,might
14,40,0,blue,bare,0,3.9811666666666667,might
14,50,0,blue,bare,0,3.9811666666666667,might
14,60,0,blue,bare,0,3.9811666666666667,might
14,75,0,blue,bare,0,3.9811666666666667,might
14,90,0,blue,bare,0,3.9811666666666667,might
14,100,10,blue,bare,0,3.9811666666666667,might
14,0,0,orange,probably,0,3.9811666666666667,might
14,10,10,orange,probably,0,3.9811666666666667,might
14,25,0,orange,probably,0,3.9811666666666667,might
14,40,0,orange,probably,0,3.9811666666666667,might
14,50,0,orange,probably,0,3.9811666666666667,might
14,60,0,orange,probably,0,3.9811666666666667,might
14,75,0,orange,probably,0,3.9811666666666667,might
14,90,0,orange,probably,0,3.9811666666666667,might
14,100,0,orange,probably,0,3.9811666666666667,might
14,0,0,blue,might,0,3.9811666666666667,might
14,10,0,blue,might,0,3.9811666666666667,might
14,25,0,blue,might,0,3.9811666666666667,might
14,40,4,blue,might,0,3.9811666666666667,might
14,50,3,blue,might,0,3.9811666666666667,might
14,60,2,blue,might,0,3.9811666666666667,might
14,75,1,blue,might,0,3.9811666666666667,might
14,90,0,blue,might,0,3.9811666666666667,might
14,100,0,blue,might,0,3.9811666666666667,might
15,0,0,blue,bare,0,7.964783333333333,might
15,10,0,blue,bare,0,7.964783333333333,might
15,25,0,blue,bare,0,7.964783333333333,might
15,40,0,blue,bare,0,7.964783333333333,might
15,50,0,blue,bare,0,7.964783333333333,might
15,60,0,blue,bare,0,7.964783333333333,might
15,75,0,blue,bare,0,7.964783333333333,might
15,90,0,blue,bare,0,7.964783333333333,might
15,100,10,blue,bare,0,7.964783333333333,might
15,0,10,orange,bare,0,7.964783333333333,might
15,10,0,orange,bare,0,7.964783333333333,might
15,25,0,orange,bare,0,7.964783333333333,might
15,40,0,orange,bare,0,7.964783333333333,might
15,50,0,orange,bare,0,7.964783333333333,might
15,60,0,orange,bare,0,7.964783333333333,might
15,75,0,orange,bare,0,7.964783333333333,might
15,90,0,orange,bare,0,7.964783333333333,might
15,100,0,orange,bare,0,7.964783333333333,might
15,0,0,blue,might,0,7.964783333333333,might
15,10,0,blue,might,0,7.964783333333333,might
15,25,0,blue,might,0,7.964783333333333,might
15,40,2,blue,might,0,7.964783333333333,might
15,50,3,blue,might,0,7.964783333333333,might
15,60,3,blue,might,0,7.964783333333333,might
15,75,2,blue,might,0,7.964783333333333,might
15,90,0,blue,might,0,7.964783333333333,might
15,100,0,blue,might,0,7.964783333333333,might
15,0,0,orange,might,0,7.964783333333333,might
15,10,0,orange,might,0,7.964783333333333,might
15,25,2,orange,might,0,7.964783333333333,might
15,40,3,orange,might,0,7.964783333333333,might
15,50,3,orange,might,0,7.964783333333333,might
15,60,2,orange,might,0,7.964783333333333,might
15,75,0,orange,might,0,7.964783333333333,might
15,90,0,orange,might,0,7.964783333333333,might
15,100,0,orange,might,0,7.964783333333333,might
15,0,0,blue,probably,0,7.964783333333333,might
15,10,0,blue,probably,0,7.964783333333333,might
15,25,0,blue,probably,0,7.964783333333333,might
15,40,0,blue,probably,0,7.964783333333333,might
15,50,0,blue,probably,0,7.964783333333333,might
15,60,0,blue,probably,0,7.964783333333333,might
15,75,0,blue,probably,0,7.964783333333333,might
15,90,10,blue,probably,0,7.964783333333333,might
15,100,0,blue,probably,0,7.964783333333333,might
15,0,0,orange,probably,0,7.964783333333333,might
15,10,10,orange,probably,0,7.964783333333333,might
15,25,0,orange,probably,0,7.964783333333333,might
15,40,0,orange,probably,0,7.964783333333333,might
15,50,0,orange,probably,0,7.964783333333333,might
15,60,0,orange,probably,0,7.964783333333333,might
15,75,0,orange,probably,0,7.964783333333333,might
15,90,0,orange,probably,0,7.964783333333333,might
15,100,0,orange,probably,0,7.964783333333333,might
16,0,1,blue,probably,0,12.571766666666667,might
16,10,1,blue,probably,0,12.571766666666667,might
16,25,1,blue,probably,0,12.571766666666667,might
16,40,1,blue,probably,0,12.571766666666667,might
16,50,2,blue,probably,0,12.571766666666667,might
16,60,1,blue,probably,0,12.571766666666667,might
16,75,1,blue,probably,0,12.571766666666667,might
16,90,1,blue,probably,0,12.571766666666667,might
16,100,1,blue,probably,0,12.571766666666667,might
16,0,2,orange,might,0,12.571766666666667,might
16,10,0,orange,might,0,12.571766666666667,might
16,25,4,orange,might,0,12.571766666666667,might
16,40,1,orange,might,0,12.571766666666667,might
16,50,1,orange,might,0,12.571766666666667,might
16,60,0,orange,might,0,12.571766666666667,might
16,75,2,orange,might,0,12.571766666666667,might
16,90,0,orange,might,0,12.571766666666667,might
16,100,0,orange,might,0,12.571766666666667,might
16,0,0,orange,bare,0,12.571766666666667,might
16,10,1,orange,bare,0,12.571766666666667,might
16,25,1,orange,bare,0,12.571766666666667,might
16,40,0,orange,bare,0,12.571766666666667,might
16,50,0,orange,bare,0,12.571766666666667,might
16,60,8,orange,bare,0,12.571766666666667,might
16,75,0,orange,bare,0,12.571766666666667,might
16,90,0,orange,bare,0,12.571766666666667,might
16,100,0,orange,bare,0,12.571766666666667,might
16,0,0,blue,might,0,12.571766666666667,might
16,10,0,blue,might,0,12.571766666666667,might
16,25,0,blue,might,0,12.571766666666667,might
16,40,0,blue,might,0,12.571766666666667,might
16,50,0,blue,might,0,12.571766666666667,might
16,60,0,blue,might,0,12.571766666666667,might
16,75,0,blue,might,0,12.571766666666667,might
16,90,0,blue,might,0,12.571766666666667,might
16,100,10,blue,might,0,12.571766666666667,might
16,0,10,orange,probably,0,12.571766666666667,might
16,10,0,orange,probably,0,12.571766666666667,might
16,25,0,orange,probably,0,12.571766666666667,might
16,40,0,orange,probably,0,12.571766666666667,might
16,50,0,orange,probably,0,12.571766666666667,might
16,60,0,orange,probably,0,12.571766666666667,might
16,75,0,orange,probably,0,12.571766666666667,might
16,90,0,orange,probably,0,12.571766666666667,might
16,100,0,orange,probably,0,12.571766666666667,might
16,0,0,blue,bare,0,12.571766666666667,might
16,10,5,blue,bare,0,12.571766666666667,might
16,25,0,blue,bare,0,12.571766666666667,might
16,40,2,blue,bare,0,12.571766666666667,might
16,50,0,blue,bare,0,12.571766666666667,might
16,60,2,blue,bare,0,12.571766666666667,might
16,75,0,blue,bare,0,12.571766666666667,might
16,90,1,blue,bare,0,12.571766666666667,might
16,100,0,blue,bare,0,12.571766666666667,might
17,0,0,blue,might,0,7.614683333333334,might
17,10,0,blue,might,0,7.614683333333334,might
17,25,0,blue,might,0,7.614683333333334,might
17,40,0,blue,might,0,7.614683333333334,might
17,50,0,blue,might,0,7.614683333333334,might
17,60,3,blue,might,0,7.614683333333334,might
17,75,4,blue,might,0,7.614683333333334,might
17,90,3,blue,might,0,7.614683333333334,might
17,100,0,blue,might,0,7.614683333333334,might
17,0,0,blue,probably,0,7.614683333333334,might
17,10,0,blue,probably,0,7.614683333333334,might
17,25,0,blue,probably,0,7.614683333333334,might
17,40,0,blue,probably,0,7.614683333333334,might
17,50,2,blue,probably,0,7.614683333333334,might
17,60,2,blue,probably,0,7.614683333333334,might
17,75,3,blue,probably,0,7.614683333333334,might
17,90,3,blue,probably,0,7.614683333333334,might
17,100,0,blue,probably,0,7.614683333333334,might
17,0,10,orange,bare,0,7.614683333333334,might
17,10,0,orange,bare,0,7.614683333333334,might
17,25,0,orange,bare,0,7.614683333333334,might
17,40,0,orange,bare,0,7.614683333333334,might
17,50,0,orange,bare,0,7.614683333333334,might
17,60,0,orange,bare,0,7.614683333333334,might
17,75,0,orange,bare,0,7.614683333333334,might
17,90,0,orange,bare,0,7.614683333333334,might
17,100,0,orange,bare,0,7.614683333333334,might
17,0,0,blue,bare,0,7.614683333333334,might
17,10,0,blue,bare,0,7.614683333333334,might
17,25,0,blue,bare,0,7.614683333333334,might
17,40,0,blue,bare,0,7.614683333333334,might
17,50,0,blue,bare,0,7.614683333333334,might
17,60,0,blue,bare,0,7.614683333333334,might
17,75,0,blue,bare,0,7.614683333333334,might
17,90,0,blue,bare,0,7.614683333333334,might
17,100,10,blue,bare,0,7.614683333333334,might
17,0,0,orange,probably,0,7.614683333333334,might
17,10,5,orange,probably,0,7.614683333333334,might
17,25,2,orange,probably,0,7.614683333333334,might
17,40,1,orange,probably,0,7.614683333333334,might
17,50,1,orange,probably,0,7.614683333333334,might
17,60,1,orange,probably,0,7.614683333333334,might
17,75,0,orange,probably,0,7.614683333333334,might
17,90,0,orange,probably,0,7.614683333333334,might
17,100,0,orange,probably,0,7.614683333333334,might
17,0,2,orange,might,0,7.614683333333334,might
17,10,2,orange,might,0,7.614683333333334,might
17,25,2,orange,might,0,7.614683333333334,might
17,40,1,orange,might,0,7.614683333333334,might
17,50,1,orange,might,0,7.614683333333334,might
17,60,1,orange,might,0,7.614683333333334,might
17,75,1,orange,might,0,7.614683333333334,might
17,90,0,orange,might,0,7.614683333333334,might
17,100,0,orange,might,0,7.614683333333334,might
18,0,0,orange,probably,0,6.4302,might
18,10,9,orange,probably,0,6.4302,might
18,25,1,orange,probably,0,6.4302,might
18,40,0,orange,probably,0,6.4302,might
18,50,0,orange,probably,0,6.4302,might
18,60,0,orange,probably,0,6.4302,might
18,75,0,orange,probably,0,6.4302,might
18,90,0,orange,probably,0,6.4302,might
18,100,0,orange,probably,0,6.4302,might
18,0,0,orange,might,0,6.4302,might
18,10,0,orange,might,0,6.4302,might
18,25,2,orange,might,0,6.4302,might
18,40,5,orange,might,0,6.4302,might
18,50,3,orange,might,0,6.4302,might
18,60,0,orange,might,0,6.4302,might
18,75,0,orange,might,0,6.4302,might
18,90,0,orange,might,0,6.4302,might
18,100,0,orange,might,0,6.4302,might
18,0,0,blue,bare,0,6.4302,might
18,10,0,blue,bare,0,6.4302,might
18,25,0,blue,bare,0,6.4302,might
18,40,0,blue,bare,0,6.4302,might
18,50,0,blue,bare,0,6.4302,might
18,60,0,blue,bare,0,6.4302,might
18,75,0,blue,bare,0,6.4302,might
18,90,0,blue,bare,0,6.4302,might
18,100,10,blue,bare,0,6.4302,might
18,0,10,orange,bare,0,6.4302,might
18,10,0,orange,bare,0,6.4302,might
18,25,0,orange,bare,0,6.4302,might
18,40,0,orange,bare,0,6.4302,might
18,50,0,orange,bare,0,6.4302,might
18,60,0,orange,bare,0,6.4302,might
18,75,0,orange,bare,0,6.4302,might
18,90,0,orange,bare,0,6.4302,might
18,100,0,orange,bare,0,6.4302,might
18,0,0,blue,might,0,6.4302,might
18,10,0,blue,might,0,6.4302,might
18,25,0,blue,might,0,6.4302,might
18,40,3,blue,might,0,6.4302,might
18,50,3,blue,might,0,6.4302,might
18,60,4,blue,might,0,6.4302,might
18,75,0,blue,might,0,6.4302,might
18,90,0,blue,might,0,6.4302,might
18,100,0,blue,might,0,6.4302,might
18,0,0,blue,probably,0,6.4302,might
18,10,0,blue,probably,0,6.4302,might
18,25,0,blue,probably,0,6.4302,might
18,40,0,blue,probably,0,6.4302,might
18,50,0,blue,probably,0,6.4302,might
18,60,0,blue,probably,0,6.4302,might
18,75,4,blue,probably,0,6.4302,might
18,90,6,blue,probably,0,6.4302,might
18,100,0,blue,probably,0,6.4302,might
19,0,0,blue,probably,0,4.729816666666666,might
19,10,0,blue,probably,0,4.729816666666666,might
19,25,0,blue,probably,0,4.729816666666666,might
19,40,0,blue,probably,0,4.729816666666666,might
19,50,0,blue,probably,0,4.729816666666666,might
19,60,2,blue,probably,0,4.729816666666666,might
19,75,5,blue,probably,0,4.729816666666666,might
19,90,3,blue,probably,0,4.729816666666666,might
19,100,0,blue,probably,0,4.729816666666666,might
19,0,0,orange,might,0,4.729816666666666,might
19,10,0,orange,might,0,4.729816666666666,might
19,25,0,orange,might,0,4.729816666666666,might
19,40,0,orange,might,0,4.729816666666666,might
19,50,1,orange,might,0,4.729816666666666,might
19,60,4,orange,might,0,4.729816666666666,might
19,75,4,orange,might,0,4.729816666666666,might
19,90,1,orange,might,0,4.729816666666666,might
19,100,0,orange,might,0,4.729816666666666,might
19,0,0,blue,might,0,4.729816666666666,might
19,10,2,blue,might,0,4.729816666666666,might
19,25,3,blue,might,0,4.729816666666666,might
19,40,3,blue,might,0,4.729816666666666,might
19,50,2,blue,might,0,4.729816666666666,might
19,60,0,blue,might,0,4.729816666666666,might
19,75,0,blue,might,0,4.729816666666666,might
19,90,0,blue,might,0,4.729816666666666,might
19,100,0,blue,might,0,4.729816666666666,might
19,0,0,blue,bare,0,4.729816666666666,might
19,10,0,blue,bare,0,4.729816666666666,might
19,25,0,blue,bare,0,4.729816666666666,might
19,40,0,blue,bare,0,4.729816666666666,might
19,50,0,blue,bare,0,4.729816666666666,might
19,60,0,blue,bare,0,4.729816666666666,might
19,75,0,blue,bare,0,4.729816666666666,might
19,90,0,blue,bare,0,4.729816666666666,might
19,100,10,blue,bare,0,4.729816666666666,might
19,0,10,orange,bare,0,4.729816666666666,might
19,10,0,orange,bare,0,4.729816666666666,might
19,25,0,orange,bare,0,4.729816666666666,might
19,40,0,orange,bare,0,4.729816666666666,might
19,50,0,orange,bare,0,4.729816666666666,might
19,60,0,orange,bare,0,4.729816666666666,might
19,75,0,orange,bare,0,4.729816666666666,might
19,90,0,orange,bare,0,4.729816666666666,might
19,100,0,orange,bare,0,4.729816666666666,might
19,0,0,orange,probably,0,4.729816666666666,might
19,10,5,orange,probably,0,4.729816666666666,might
19,25,3,orange,probably,0,4.729816666666666,might
19,40,2,orange,probably,0,4.729816666666666,might
19,50,0,orange,probably,0,4.729816666666666,might
19,60,0,orange,probably,0,4.729816666666666,might
19,75,0,orange,probably,0,4.729816666666666,might
19,90,0,orange,probably,0,4.729816666666666,might
19,100,0,orange,probably,0,4.729816666666666,might
